+1.2040e-05  -8.0000e-04  -1.2000e-03   351    +0    +0
+1.2080e-05  +1.9200e-02  -1.2000e-03   352    +1    +0
+1.2120e-05  -8.0000e-04  -1.2000e-03   353    +0    +0
+1.2160e-05  -8.0000e-04  -1.2000e-03   354    +0    +0
+1.2200e-05  -8.0000e-04  -1.2000e-03   355    +0    +0
+1.2240e-05  -8.0000e-04  -2.1200e-02   356    +0    -1
+1.2280e-05  -8.0000e-04  -1.2000e-03   357    +0    +0
+1.2320e-05  +1.9200e-02  -1.2000e-03   358    +1    +0
+1.2360e-05  -8.0000e-04  -1.2000e-03   359    +0    +0
+1.2400e-05  -8.0000e-04  -1.2000e-03   360    +0    +0
+1.2440e-05  -8.0000e-04  -1.2000e-03   361    +0    +0
+1.2480e-05  -8.0000e-04  +1.8800e-02   362    +0    +1
+1.2520e-05  -8.0000e-04  -1.2000e-03   363    +0    +0
+1.2560e-05  -8.0000e-04  -1.2000e-03   364    +0    +0
+1.2600e-05  +1.9200e-02  -1.2000e-03   365    +1    +0
+1.2640e-05  -8.0000e-04  -1.2000e-03   366    +0    +0
+1.2680e-05  -8.0000e-04  -1.2000e-03   367    +0    +0
+1.2720e-05  -8.0000e-04  +1.8800e-02   368    +0    +1
+1.2760e-05  -8.0000e-04  -1.2000e-03   369    +0    +0
+1.2800e-05  -8.0000e-04  -1.2000e-03   370    +0    +0
+1.2840e-05  -8.0000e-04  -1.2000e-03   371    +0    +0
+1.2880e-05  +1.9200e-02  -1.2000e-03   372    +1    +0
+1.2920e-05  -8.0000e-04  -1.2000e-03   373    +0    +0
+1.2960e-05  -8.0000e-04  +1.8800e-02   374    +0    +1
+1.3000e-05  -8.0000e-04  -1.2000e-03   375    +0    +0
+1.3040e-05  -8.0000e-04  -1.2000e-03   376    +0    +0
+1.3080e-05  +1.9200e-02  -1.2000e-03   377    +1    +0
+1.3120e-05  -8.0000e-04  +1.8800e-02   378    +0    +1
+1.3160e-05  -8.0000e-04  +1.8800e-02   379    +0    +1
+1.3200e-05  +1.9200e-02  -1.2000e-03   380    +1    +0
+1.3240e-05  -2.0800e-02  -1.2000e-03   381    -1    +0
+1.3280e-05  -8.0000e-04  -1.2000e-03   382    +0    +0
+1.3320e-05  +1.9200e-02  -2.1200e-02   383    +1    -1
+1.3360e-05  +1.9200e-02  -1.2000e-03   384    +1    +0
+1.3400e-05  +1.9200e-02  -2.1200e-02   385    +1    -1
+1.3440e-05  -8.0000e-04  +1.8800e-02   386    +0    +1
+1.3480e-05  -8.0000e-04  -1.2000e-03   387    +0    +0
+1.3520e-05  -8.0000e-04  -1.2000e-03   388    +0    +0
+1.3560e-05  -8.0000e-04  -1.2000e-03   389    +0    +0
+1.3600e-05  -8.0000e-04  -1.2000e-03   390    +0    +0
+1.3640e-05  +1.9200e-02  -1.2000e-03   391    +1    +0
+1.3680e-05  -8.0000e-04  -1.2000e-03   392    +0    +0
+1.3720e-05  -8.0000e-04  -1.2000e-03   393    +0    +0
+1.3760e-05  -8.0000e-04  -1.2000e-03   394    +0    +0
+1.3800e-05  +1.9200e-02  -1.2000e-03   395    +1    +0
+1.3840e-05  -8.0000e-04  -1.2000e-03   396    +0    +0
+1.3880e-05  -8.0000e-04  -1.2000e-03   397    +0    +0
+1.3920e-05  -8.0000e-04  -1.2000e-03   398    +0    +0
